TCA, EAV , Rate ,CTY,FOR,TWP,RBT,COL,ESD,HSD,USD,MUN,FIR,LIB,PRK,SAN1,SAN2,MSQ,POR,WTR,TIF,TIF,SSA1,SSA2,SSA3,SSA4,SP1,SP2,SP3,SP4,Other
11193, -   , 9.113585 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,WTRCLC,,,275SSA,281SSA,,,B16CLC,,,,
11194, -   , 9.113585 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,WTRCLC,,,276SSA,281SSA,,,B16CLC,,,,
11195, -   , 9.113585 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,WTRCLC,,,277SSA,281SSA,,,B16CLC,,,,
11196, -   , 9.113585 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,WTRCLC,,,278SSA,281SSA,,,B16CLC,,,,
11197, -   , 9.113585 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,WTRCLC,,,279SSA,281SSA,,,B16CLC,,,,
11198," 4,675,870 ", 9.113585 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,WTRCLC,,,281SSA,,,,B16CLC,,,,
11199, -   , 8.493379 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,303SSA,,,,,,,,
11200, -   , 8.493379 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,302SSA,,,,,,,,
11201, -   , 8.493379 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,301SSA,,,,,,,,
11202, -   , 8.493379 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,300SSA,,,,,,,,
11203, -   , 8.493379 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,299SSA,,,,,,,,
11204, -   , 8.493379 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,298SSA,,,,,,,,
11205, -   , 8.493379 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,297SSA,,,,,,,,
11206," 1,489,181 ", 10.713713 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E23075,H04120,,M33MUN,,L07FRE,P15MUN,,,,,WTRCLC,X29TIF,,,,,,B15MUN,B16CLC,B17MU2,,
11207, -   , 10.640680 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E24076,H04120,,M33MUN,,L07FRE,P15MUN,,,,,WTRCLC,X29TIF,,,,,,B15MUN,B16CLC,B17MU2,,
11208, -   , 8.627996 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,280SSA,303SSA,,,,,,,
11209, -   , 8.627996 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,280SSA,302SSA,,,,,,,
11210, -   , 8.627996 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,280SSA,301SSA,,,,,,,
11211, -   , 8.627996 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,280SSA,300SSA,,,,,,,
11212, -   , 8.627996 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,280SSA,299SSA,,,,,,,
11213, -   , 8.627996 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,280SSA,298SSA,,,,,,,
11214, -   , 8.627996 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,280SSA,297SSA,,,,,,,
11215, -   , 8.493379 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,WTRCLC,,,,,,,B16CLC,,,,
11216," 1,422,362 ", 7.489311 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M13GOA,F15LIB,L04CME,,,,,,WTRCLC,,,178SSA,,,,B16CLC,,,,
11217," 3,878,563 ", 7.595273 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E20070,H10128,,M13GOA,F15LIB,L04CME,,,,,,WTRCLC,,,178SSA,,,,B16CLC,,,,
11218," 1,223,556 ", 6.308607 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M13GOA,F15LIB,L04CME,,,,,,WTRCLC,,,178SSA,,,,B16CLC,,,,
11219, -   , 11.164291 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E24076,H04120,,M33MUN,F07COU,L04CME,P15MUN,,,,,WTRCLC,,,,,,,B09COU,B15MUN,B16CLC,B17MU2,
11220, -   , 6.388865 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,,F15LIB,L04CME,,,,,,,,,332SSA,,,,,,,,
11221, -   , 7.852640 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M24LFO,F15LIB,L04CME,,,,,,,,,332SSA,,,,,,,,
11222, -   , 7.082889 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M24LFO,,,,S05NSH,,,,,,,236SSA,,,,,,,,
11223," 701,143 ", 7.104242 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M24LFO,,,,,,,,,,,332SSA,,,,,,,,
11224," 24,170 ", 8.627996 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,280SSA,,,,,,,,
11225, -   , 7.261297 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M24LFO,,,,S05NSH,,,,,,,332SSA,,,,,,,,
11226," 12,488,817 ", 7.489311 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M13GOA,F15LIB,L04CME,,,,,,,,,179SSA,,,,,,,,
11227," 880,824 ", 7.497123 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E20070,H10128,,,F15LIB,L04CME,,,,,,,,,153SSA,,,,,,,,
11228, -   , 6.971741 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E18067,H10128,,M24LFO,,,,S05NSH,,,,,,,236SSA,,,,,,,,
11229," 2,661,704 ", 6.387146 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M32MET,F15LIB,L04CME,,,,,,WTRCLC,,,284SSA,285SSA,,,B16CLC,,,,
11230, -   , 5.813703 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E18067,H02115,,M24LFO,,,,S05NSH,,,,,,,236SSA,,,,,,,,
11231, -   , 7.864737 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M13GOA,F20ROC,L04CME,,S05NSH,,Q01LBL,,WTRCLC,,,,,,,B16CLC,,,,
11232, -   , 6.561379 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E17065,H02115,,M13GOA,F20ROC,L04CME,,S05NSH,,Q01LBL,,WTRCLC,,,,,,,B16CLC,,,,
11233, -   , 6.308607 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M13GOA,F15LIB,L04CME,,,,,,,X13TIF,,,,,,,,,,
11234," 1,297,845 ", 6.308607 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M13GOA,F15LIB,L04CME,,,,,,WTRCLC,X13TIF,,,,,,B16CLC,,,,
11235," 279,890 ", 7.646366 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M13GOA,F15LIB,L04CME,,S05NSH,,,,WTRCLC,X13TIF,,,,,,B16CLC,,,,
11236," 21,272,158 ", 6.465662 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M13GOA,F15LIB,L04CME,,S05NSH,,,,WTRCLC,X13TIF,,,,,,B16CLC,,,,
11237," 9,283,322 ", 6.465662 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M13GOA,F15LIB,L04CME,,S05NSH,,Q01LBL,,WTRCLC,X13TIF,,,,,,B16CLC,,,,
11238," 1,629 ", 6.465662 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M13GOA,F15LIB,L04CME,,S05NSH,,Q01LBL,,,X13TIF,,,,,,,,,,
11239," 1,720,529 ", 7.646366 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M13GOA,F15LIB,L04CME,,S05NSH,,Q01LBL,,WTRCLC,X13TIF,,,,,,B16CLC,,,,
11240," 67,711 ", 6.308607 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M13GOA,F15LIB,L04CME,,,,Q01LBL,,WTRCLC,X13TIF,,,,,,B16CLC,,,,
11241, -   , 7.864737 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M13GOA,F20ROC,L04CME,,S05NSH,,Q01LBL,,WTRCLC,X13TIF,,,,,,B16CLC,,,,
11242, -   , 7.954713 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,,F15LIB,,P06FOS,S05NSH,,Q01LBL,,,,,,,,,,,,,
11243, -   , 7.568058 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M23LBL,,,,S05NSH,,Q01LBL,,WTRCLC,,,,,,,B05LBL,B16CLC,,,
11244, -   , 8.260213 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M23LBL,,,P06FOS,S05NSH,,Q01LBL,,WTRCLC,,,,,,,B05LBL,B16CLC,,,
11245, -   , 8.249169 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M23LBL,F20ROC,,,S05NSH,,Q01LBL,,WTRCLC,,,,,,,B05LBL,B16CLC,,,
11246, -   , 8.941324 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M23LBL,F20ROC,,P06FOS,S05NSH,,Q01LBL,,WTRCLC,,,,,,,B05LBL,B16CLC,,,
11247," 2,571,860 ", 8.493379 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,286SSA,,,,,,,,
11248," 961,372 ", 6.304492 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,286SSA,,,,,,,,
11249, -   , 10.713713 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E23075,H04120,,M33MUN,,L07FRE,P15MUN,,,,,WTRCLC,X29TIF,,,,,,B15MUN,B16CLC,B17MU2,,
11250," 954,646 ", 10.640680 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E24076,H04120,,M33MUN,,L07FRE,P15MUN,,,,,WTRCLC,X29TIF,,,,,,B15MUN,B16CLC,B17MU2,,
11251," 6,038,880 ", 10.713713 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E23075,H04120,,M33MUN,,L07FRE,P15MUN,,,,,WTRCLC,X30TIF,,,,,,B15MUN,B16CLC,B17MU2,,
11252, -   , 10.640680 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E24076,H04120,,M33MUN,,L07FRE,P15MUN,,,,,WTRCLC,X30TIF,,,,,,B15MUN,B16CLC,B17MU2,,
11253, -   , 8.833066 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M49VHI,F15LIB,L04CME,P18VHI,,,,,WTRCLC,X59TIF,,,,,,B16CLC,,,,
11254," 289,966 ", 8.966419 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M49VHI,F07COU,L04CME,P18VHI,,,,,WTRCLC,X59TIF,,,,,,B09COU,B16CLC,,,
11255, -   , 7.183626 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M13GOA,,L04CME,,S05NSH,,Q01LBL,,WTRCLC,X13TIF,,,,,,B16CLC,,,,
11256, -   , 7.391161 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,,F15LIB,L04CME,,,,,PORWAK,,,,,,,,,,,,
11257," 33,401,833 ", 8.966419 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M49VHI,F07COU,L04CME,P18VHI,,,,,WTRCLC,X68TIF,,,,,,B09COU,B16CLC,,,
11258, -   , -   ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M13GOA,F15LIB,L04CME,,,,,,,,,420SSA,,,,,,,,
12001," 310,303,950 ", 10.833949 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E23075,H04120,,M33MUN,,L07FRE,P15MUN,,,,,WTRCLC,,,,,,,B15MUN,B16CLC,B17MU2,,
12002, -   , 9.429483 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M51WAC,,L07FRE,P19WAC,,,,,WTRCLC,,,,,,,B16CLC,,,,
12003, -   , 11.670966 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,,,L07FRE,P08GRA,,,,,,,,,,,,,,,,
12004, -   , 13.364018 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M45RLP,,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12005," 2,283,472 ", 10.078163 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,,F11GRA,L07FRE,,,,,,,,,,,,,,,,,
12006, -   , 11.411330 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M45RLP,,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12007, -   , 8.855937 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E23075,H04120,,,,L07FRE,,,,,,,,,,,,,,,,,
12008, -   , 10.369806 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E23075,H04120,,M33MUN,,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,B17MU2,,,
12009, -   , 7.423130 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,,L07FRE,,,,,,,,,,,,,,,,,
12010," 38,083,360 ", 8.089468 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,F22WAC,L07FRE,,,,,,,,,,,,,,,,,
12011, -   , 9.596015 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M45RLP,,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12012," 16,073 ", 9.452030 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E23075,H04120,,,F07COU,L07FRE,,,,,,,,,,,,,B09COU,,,,
12013, -   , 9.378997 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E24076,H04120,,,F07COU,L07FRE,,,,,,,,,,,,,B09COU,,,,
12014," 83,069,189 ", 8.019223 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,F07COU,L07FRE,,,,,,,,,,,,,B09COU,,,,
12015," 7,687,204 ", 12.251048 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M45RLP,F11GRA,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12016," 12,039,748 ", 8.501159 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M16HWO,F07COU,L07FRE,,,,,,,,,,,,,B09COU,,,,
12017," 47,010,981 ", 9.843140 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E24076,H04120,,,F07COU,L07FRE,P15MUN,,,,,,,,,,,,B09COU,B15MUN,,,
12018," 2,028,337 ", 7.966075 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,F14LZU,L07FRE,,,,,,,,,,,,,,,,,
12019, -   , 9.320080 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E23075,H04120,,,,L07FRE,P15MUN,,,,,,,,,,,,B15MUN,,,,
12020, -   , 9.790218 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E20070,H09127,,,F11GRA,L07FRE,,,,,,,,,,,,,,,,,
12021," 4,745,061 ", 9.916173 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E23075,H04120,,,F07COU,L07FRE,P15MUN,,,,,,,,,,,,B09COU,B15MUN,,,
12022," 52,459,071 ", 8.102855 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M28LIB,,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,
12023," 241,626,758 ", 9.401142 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M33MUN,,L07FRE,P15MUN,,,,,WTRCLC,,,,,,,B15MUN,B16CLC,B17MU2,,
12024," 102,688 ", 8.448011 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M16HWO,F14LZU,L07FRE,,,,,,,,,,,,,,,,,
12025," 330,688 ", 12.030851 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,,F11GRA,L07FRE,,,,,,,,,,,,,,,,,
12026," 956,968 ", 10.557996 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,,F11GRA,L07FRE,P08GRA,,,,,,,,,,,,,,,,
12027, -   , 8.742681 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,F11GRA,L07FRE,P08GRA,,,,,,,,,,,,,,,,
12028," 519,765 ", 12.510684 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,,F11GRA,L07FRE,P08GRA,,,,,,,,,,,,,,,,
12029," 6,532,886 ", 8.262848 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,F11GRA,L07FRE,,,,,,,,,,,,,,,,,
12030," 9,934,057 ", 10.435733 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M45RLP,F11GRA,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12031, -   , 10.241204 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M45RLP,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12032," 30,118,959 ", 11.117684 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M12GRA,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12033," 1,126,639 ", 13.070372 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M12GRA,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12034," 268,854 ", 8.571404 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M16HWO,F22WAC,L07FRE,,,,,,,,,,,,,,,,,
12035, -   , 8.969118 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M51WAC,,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,
12036," 76,560 ", 12.056519 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M45RLP,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12037, -   , 11.576686 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M45RLP,F11GRA,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,
12038, -   , 14.009207 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M45RLP,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12039, -   , 13.529374 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M45RLP,F11GRA,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,
12040, -   , 7.913986 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,,,U02095,M16HWO,F22WAC,L07FRE,,,,,,,,,,,,,,,,,
12041," 248,278 ", 8.936999 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M33MUN,,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,B17MU2,,,
12042, -   , 11.288741 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E20070,H09127,,M45RLP,F11GRA,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,
12043, -   , 9.761371 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M45RLP,F11GRA,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,
12044," 22,193 ", 12.151594 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,,F12GRL,L07FRE,,,,,,,,,,,,,,,,,
12045," 3,684,082 ", 8.383591 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,F12GRL,L07FRE,,,,,,,,,,,,,,,,,
12046," 235,833 ", 7.432050 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,,,U02095,,F22WAC,L07FRE,,,,,,,,,,,,,,,,,
12047, -   , 7.913986 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,,,U02095,M16HWO,F22WAC,L07FRE,,,,,,,,,,,,,,,,,
12048, -   , 8.937210 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,F11GRA,L07FRE,P17RLA,,,,,,,,,,,,,,,,
12049," 1,082,763 ", 10.270051 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E20070,H09127,,,F11GRA,L07FRE,P08GRA,,,,,,,,,,,,,,,,
12050, -   , 9.378997 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E24076,H04120,,M31LGR,F07COU,L07FRE,,,,,,,,,,,,,B09COU,,,,
12051," 385,961 ", 9.918170 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M28LIB,,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,
12052," 171,478 ", 10.398003 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M28LIB,,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12053, -   , 10.557996 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12054, -   , 10.270051 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E20070,H09127,,,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12055, -   , 8.019223 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M31LGR,F07COU,L07FRE,,,,,,,,,,,,,B09COU,,,,
12056, -   , 9.843140 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E24076,H04120,,M31LGR,F07COU,L07FRE,P15MUN,,,,,,,,,,,,B09COU,B15MUN,,,
12057," 4,781,196 ", 8.483366 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M31LGR,F07COU,L07FRE,P15MUN,,,,,,,,,,,,B09COU,B15MUN,,,
12058," 4,296,374 ", 10.760916 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E24076,H04120,,M33MUN,,L07FRE,P15MUN,,,,,WTRCLC,,,,,,,B15MUN,B16CLC,B17MU2,,
12059," 2,387,857 ", 10.314746 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E24076,H07125,,,F07COU,L07FRE,P15MUN,,,,,,,,,,,,B09COU,B15MUN,,,
12060," 9,659,556 ", 9.302369 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M12GRA,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12061," 223,593 ", 10.637851 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M12GRA,F11GRA,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,
12062, -   , 12.590539 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M12GRA,F11GRA,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,
12063," 12,125,213 ", 8.483366 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,F07COU,L07FRE,P15MUN,,,,,,,,,,,,B09COU,B15MUN,,,
12064," 1,556,685 ", 10.829739 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E20070,H09127,,M12GRA,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12065, -   , 12.251048 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M45RLP,F11GRA,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12066, -   , 10.435733 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M45RLP,F11GRA,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12067, -   , 10.241204 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M45RLP,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12068, -   , 9.517746 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M45RLP,F07COU,L07FRE,,,,,,WTRCLC,,,,,,,B09COU,B16CLC,,,
12069, -   , 9.517746 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M45RLP,F07COU,L07FRE,,,,,,WTRCLC,,,,,,,B09COU,B16CLC,,,
12070," 40,144 ", 7.713479 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,,,U02095,M34NBA,F22WAC,L07FRE,,,,,,,,,,,,,,,,,
12071," 83,988 ", 8.822536 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M12GRA,F11GRA,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,
12072," 1,544,036 ", 14.203736 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M45RLP,F11GRA,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,
12073, -   , 9.452030 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E23075,H04120,,,F07COU,L07FRE,,,,,,,,,150SSA,,,,B09COU,,,,
12074, -   , 10.131755 ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E23075,H04120,,M28LIB,F07COU,L07FRE,,,,,,,,,,,,,B09COU,,,,
