Tax Code, Agg Rate , Agg EAV ,CTY,FOR,TWP,RBT,COL,ESD,HSD,USD,MUN,FIR,LIB,PRK,SAN1,SAN2,MSQ,POR,WTR,TIF,TIF,SSA1,SSA2,SSA3,SSA4,SP1,SP2,SP3,SP4,Other,,
11222, 7.328907 , -   ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M24LFO,,,,S05NSH,,,,,,,236SSA,,,,,,,,,,
11223, 7.346890 ," 713,106 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M24LFO,,,,,,,,,,,332SSA,,,,,,,,,,
11224, 8.798930 ," 24,583 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,280SSA,,,,,,,,,,
11225, 7.505226 , -   ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M24LFO,,,,S05NSH,,,,,,,332SSA,,,,,,,,,,
11226, 7.641852 ," 12,570,692 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M13GOA,F15LIB,L04CME,,,,,,,,,179SSA,,,,,,,,,,
11227, 7.660436 ," 841,118 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E20070,H10128,,,F15LIB,L04CME,,,,,,,,,153SSA,,,,,,,,,,
11228, 7.159591 , -   ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E18067,H10128,,M24LFO,,,,S05NSH,,,,,,,236SSA,,,,,,,,,,
11229, 6.611456 ," 2,500,373 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M32MET,F15LIB,L04CME,,,,,,WTRCLC,,,284SSA,285SSA,,,B16CLC,,,,,,
11230, 5.979777 , -   ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E18067,H02115,,M24LFO,,,,S05NSH,,,,,,,236SSA,,,,,,,,,,
11231, 8.017077 , -   ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M13GOA,F20ROC,L04CME,,S05NSH,,Q01LBL,,WTRCLC,,,,,,,B16CLC,,,,,,
11232, 6.730733 , -   ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E17065,H02115,,M13GOA,F20ROC,L04CME,,S05NSH,,Q01LBL,,WTRCLC,,,,,,,B16CLC,,,,,,
11233, 6.520236 , -   ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M13GOA,F15LIB,L04CME,,,,,,,X13TIF,,,,,,,,,,,,
11234, 6.520292 ," 1,297,845 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M13GOA,F15LIB,L04CME,,,,,,WTRCLC,X13TIF,,,,,,B16CLC,,,,,,
11235, 7.800244 ," 281,873 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M13GOA,F15LIB,L04CME,,S05NSH,,,,WTRCLC,X13TIF,,,,,,B16CLC,,,,,,
11236, 6.678628 ," 21,332,860 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M13GOA,F15LIB,L04CME,,S05NSH,,,,WTRCLC,X13TIF,,,,,,B16CLC,,,,,,
11237, 6.678674 ," 9,212,284 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M13GOA,F15LIB,L04CME,,S05NSH,,Q01LBL,,WTRCLC,X13TIF,,,,,,B16CLC,,,,,,
11238, 6.678618 ," 1,629 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M13GOA,F15LIB,L04CME,,S05NSH,,Q01LBL,,,X13TIF,,,,,,,,,,,,
11239, 7.800290 ," 1,720,529 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M13GOA,F15LIB,L04CME,,S05NSH,,Q01LBL,,WTRCLC,X13TIF,,,,,,B16CLC,,,,,,
11240, 6.520338 ," 67,711 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M13GOA,F15LIB,L04CME,,,,Q01LBL,,WTRCLC,X13TIF,,,,,,B16CLC,,,,,,
11241, 8.017077 , -   ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M13GOA,F20ROC,L04CME,,S05NSH,,Q01LBL,,WTRCLC,X13TIF,,,,,,B16CLC,,,,,,
11242, 8.080714 , -   ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,,F15LIB,,P06FOS,S05NSH,,Q01LBL,,,,,,,,,,,,,,,
11243, 7.726093 , -   ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M23LBL,,,,S05NSH,,Q01LBL,,WTRCLC,,,,,,,B05LBL,B16CLC,,,,,
11244, 8.398987 , -   ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M23LBL,,,P06FOS,S05NSH,,Q01LBL,,WTRCLC,,,,,,,B05LBL,B16CLC,,,,,
11245, 8.421807 , -   ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M23LBL,F20ROC,,,S05NSH,,Q01LBL,,WTRCLC,,,,,,,B05LBL,B16CLC,,,,,
11246, 9.094701 , -   ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M23LBL,F20ROC,,P06FOS,S05NSH,,Q01LBL,,WTRCLC,,,,,,,B05LBL,B16CLC,,,,,
11247, 8.663874 ," 2,850,750 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,286SSA,,,,,,,,,,
11248, 6.523413 ," 978,306 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E21072,H10128,,M32MET,F15LIB,L04CME,,,,,,,,,286SSA,,,,,,,,,,
11249, 10.576486 , -   ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E23075,H04120,,M33MUN,,L07FRE,P15MUN,,,,,WTRCLC,X29TIF,,,,,,B15MUN,B16CLC,B17MU2,,,,
11250, 10.594527 ," 1,037,328 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E24076,H04120,,M33MUN,,L07FRE,P15MUN,,,,,WTRCLC,X29TIF,,,,,,B15MUN,B16CLC,B17MU2,,,,
11251, 10.576486 ," 5,306,044 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E23075,H04120,,M33MUN,,L07FRE,P15MUN,,,,,WTRCLC,X30TIF,,,,,,B15MUN,B16CLC,B17MU2,,,,
11252, 10.594527 , -   ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E24076,H04120,,M33MUN,,L07FRE,P15MUN,,,,,WTRCLC,X30TIF,,,,,,B15MUN,B16CLC,B17MU2,,,,
11253, 9.005431 , 794 ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M49VHI,F15LIB,L04CME,P18VHI,,,,,WTRCLC,X59TIF,,,,,,B16CLC,,,,,,
11254, 9.139301 ," 289,172 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M49VHI,F07COU,L04CME,P18VHI,,,,,WTRCLC,X59TIF,,,,,,B09COU,B16CLC,,,,,
11255, 7.321363 , -   ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M13GOA,,L04CME,,S05NSH,,Q01LBL,,WTRCLC,X13TIF,,,,,,B16CLC,,,,,,
11256, 7.540796 , -   ,CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,,F15LIB,L04CME,,,,,PORWAK,,,,,,,,,,,,,,
11257, 9.139301 ," 33,299,940 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E22073,H10128,,M49VHI,F07COU,L04CME,P18VHI,,,,,WTRCLC,X68TIF,,,,,,B09COU,B16CLC,,,,,
11258, 7.641852 ," 2,802,523 ",CTYLAK,FORLAK,T11LIB,R11LIB,C03532,E19068,H10128,,M13GOA,F15LIB,L04CME,,,,,,,,,420SSA,,,,,,,,,,
12001, 10.689124 ," 320,071,958 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E23075,H04120,,M33MUN,,L07FRE,P15MUN,,,,,WTRCLC,,,,,,,B15MUN,B16CLC,B17MU2,,,,
12002, 9.111774 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M51WAC,,L07FRE,P19WAC,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12003, 11.010817 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,,,L07FRE,P08GRA,,,,,,,,,,,,,,,,,,
12004, 12.640322 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M45RLP,,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12005, 9.256148 ," 2,349,870 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,,F11GRA,L07FRE,,,,,,,,,,,,,,,,,,,
12006, 10.530354 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M45RLP,,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12007, 8.753776 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E23075,H04120,,,,L07FRE,,,,,,,,,,,,,,,,,,,
12008, 10.223565 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E23075,H04120,,M33MUN,,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,B17MU2,,,,,
12009, 7.168686 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,,L07FRE,,,,,,,,,,,,,,,,,,,
12010, 7.829933 ," 39,167,590 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,F22WAC,L07FRE,,,,,,,,,,,,,,,,,,,
12011, 9.274996 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M45RLP,,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12012, 9.366573 ," 30,718 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E23075,H04120,,,F07COU,L07FRE,,,,,,,,,,,,,B09COU,,,,,,
12013, 9.384614 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E24076,H04120,,,F07COU,L07FRE,,,,,,,,,,,,,B09COU,,,,,,
12014, 7.781483 ," 82,672,985 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,F07COU,L07FRE,,,,,,,,,,,,,B09COU,,,,,,
12015, 11.362458 ," 8,216,184 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M45RLP,F11GRA,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12016, 8.269205 ," 13,473,706 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M16HWO,F07COU,L07FRE,,,,,,,,,,,,,B09COU,,,,,,
12017, 9.850173 ," 48,130,207 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E24076,H04120,,,F07COU,L07FRE,P15MUN,,,,,,,,,,,,B09COU,B15MUN,,,,,
12018, 7.727285 ," 2,071,400 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,F14LZU,L07FRE,,,,,,,,,,,,,,,,,,,
12019, 9.219335 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E23075,H04120,,,,L07FRE,P15MUN,,,,,,,,,,,,B15MUN,,,,,,
12020, 9.254037 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E20070,H09127,,,F11GRA,L07FRE,,,,,,,,,,,,,,,,,,,
12021, 9.832132 ," 4,887,371 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E23075,H04120,,,F07COU,L07FRE,P15MUN,,,,,,,,,,,,B09COU,B15MUN,,,,,
12022, 7.862856 ," 53,940,941 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M28LIB,,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12023, 9.104034 ," 245,369,634 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M33MUN,,L07FRE,P15MUN,,,,,WTRCLC,,,,,,,B15MUN,B16CLC,B17MU2,,,,
12024, 8.215007 ," 106,587 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M16HWO,F14LZU,L07FRE,,,,,,,,,,,,,,,,,,,
12025, 11.366116 ," 330,787 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,,F11GRA,L07FRE,,,,,,,,,,,,,,,,,,,
12026, 9.732953 ," 982,653 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,,F11GRA,L07FRE,P08GRA,,,,,,,,,,,,,,,,,,
12027, 8.477595 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,F11GRA,L07FRE,P08GRA,,,,,,,,,,,,,,,,,,
12028, 11.842921 ," 535,837 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,,F11GRA,L07FRE,P08GRA,,,,,,,,,,,,,,,,,,
12029, 8.000790 ," 6,714,580 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,F11GRA,L07FRE,,,,,,,,,,,,,,,,,,,
12030, 10.107100 ," 10,173,169 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M45RLP,F11GRA,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12031, 9.926808 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M45RLP,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12032, 10.280258 ," 30,748,575 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M12GRA,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12033, 12.390226 ," 1,159,350 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M12GRA,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12034, 8.317655 ," 276,633 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M16HWO,F22WAC,L07FRE,,,,,,,,,,,,,,,,,,,
12035, 8.666169 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M51WAC,,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12036, 11.182166 ," 76,560 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M45RLP,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12037, 10.705361 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M45RLP,F11GRA,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12038, 13.292134 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M45RLP,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12039, 12.815329 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M45RLP,F11GRA,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12040, 8.021947 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,,,U02095,M16HWO,F22WAC,L07FRE,,,,,,,,,,,,,,,,,,,
12041, 8.638475 ," 255,404 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M33MUN,,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,B17MU2,,,,,
12042, 10.703250 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E20070,H09127,,M45RLP,F11GRA,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12043, 9.450003 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M45RLP,F11GRA,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12044, 11.474304 ," 23,870 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,,F12GRL,L07FRE,,,,,,,,,,,,,,,,,,,
12045, 8.108978 ," 3,802,394 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,F12GRL,L07FRE,,,,,,,,,,,,,,,,,,,
12046, 7.534225 ," 243,299 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,,,U02095,,F22WAC,L07FRE,,,,,,,,,,,,,,,,,,,
12047, 8.021947 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,,,U02095,M16HWO,F22WAC,L07FRE,,,,,,,,,,,,,,,,,,,
12048, 8.657887 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,F11GRA,L07FRE,P17RLA,,,,,,,,,,,,,,,,,,
12049, 9.730842 ," 1,113,405 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E20070,H09127,,,F11GRA,L07FRE,P08GRA,,,,,,,,,,,,,,,,,,
12050, 9.384614 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E24076,H04120,,M31LGR,F07COU,L07FRE,,,,,,,,,,,,,B09COU,,,,,,
12051, 9.118214 ," 397,637 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M28LIB,,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12052, 9.595019 ," 176,331 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M28LIB,,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12053, 9.733009 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12054, 9.730898 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E20070,H09127,,,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12055, 7.781483 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M31LGR,F07COU,L07FRE,,,,,,,,,,,,,B09COU,,,,,,
12056, 9.850173 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E24076,H04120,,M31LGR,F07COU,L07FRE,P15MUN,,,,,,,,,,,,B09COU,B15MUN,,,,,
12057, 8.247042 ," 4,915,855 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M31LGR,F07COU,L07FRE,P15MUN,,,,,,,,,,,,B09COU,B15MUN,,,,,
12058, 10.707165 ," 4,256,689 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E24076,H04120,,M33MUN,,L07FRE,P15MUN,,,,,WTRCLC,,,,,,,B15MUN,B16CLC,B17MU2,,,,
12059, 10.459611 ," 2,269,829 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E24076,H07125,,,F07COU,L07FRE,P15MUN,,,,,,,,,,,,B09COU,B15MUN,,,,,
12060, 9.024900 ," 9,930,823 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M12GRA,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12061, 9.803453 ," 230,186 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M12GRA,F11GRA,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12062, 11.913421 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M12GRA,F11GRA,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12063, 8.247042 ," 12,461,055 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,F07COU,L07FRE,P15MUN,,,,,,,,,,,,B09COU,B15MUN,,,,,
12064, 10.278147 ," 1,555,767 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E20070,H09127,,M12GRA,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12065, 11.362458 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M45RLP,F11GRA,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12066, 10.107100 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M45RLP,F11GRA,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12067, 9.926808 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M45RLP,F11GRA,L07FRE,P08GRA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12068, 9.230696 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M45RLP,F07COU,L07FRE,,,,,,WTRCLC,,,,,,,B09COU,B16CLC,,,,,
12069, 9.230696 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M45RLP,F07COU,L07FRE,,,,,,WTRCLC,,,,,,,B09COU,B16CLC,,,,,
12070, 7.823109 ," 41,280 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,,,U02095,M34NBA,F22WAC,L07FRE,,,,,,,,,,,,,,,,,,,
12071, 8.548095 ," 87,545 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M12GRA,F11GRA,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12072, 13.472426 ," 1,587,550 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M45RLP,F11GRA,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12073, 9.366573 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E23075,H04120,,,F07COU,L07FRE,,,,,,,,,150SSA,,,,B09COU,,,,,,
12074, 10.060687 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E23075,H04120,,M28LIB,F07COU,L07FRE,,,,,,,,,,,,,B09COU,,,,,,
12075, 9.384614 ," 21,406 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E24076,H04120,,M31LGR,F07COU,L07FRE,P14LGR,,,,,,,,,,,,B09COU,,,,,,
12076, 8.275538 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,,F22WAC,L07FRE,P19WAC,,,,,,,,,,,,,,,,,,
12077, 9.773021 ," 49,113,565 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M51WAC,F22WAC,L07FRE,P19WAC,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12078, 11.474304 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,,F12GRL,L07FRE,,S07RLA,,,,,,,,,,,,,,,,,
12079, 12.582936 ," 455,723 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M42RLA,F12GRL,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12080, 12.582936 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M42RLA,F12GRL,L07FRE,,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12081, 12.131401 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,,F12GRL,L07FRE,P17RLA,,,,,,,,,,,,,,,,,,
12082, 11.362458 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H09127,,M45RLP,F11GRA,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12083, 10.107100 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M45RLP,F11GRA,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12084, 13.240033 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M42RLA,F12GRL,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12085, 12.131401 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,,F12GRL,L07FRE,P17RLA,S07RLA,,,,,,,,,,,,,,,,,
12086, 13.240033 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M42RLA,F12GRL,L07FRE,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12087, 9.217610 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M42RLA,F12GRL,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12088, 9.109422 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M42RLA,F11GRA,L07FRE,,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12089, 9.874707 ," 8,571,510 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M42RLA,F12GRL,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12090, 9.766519 ," 384,561 ",CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M42RLA,F11GRA,L07FRE,P17RLA,,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12091, 9.874707 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M42RLA,F12GRL,L07FRE,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12092, 9.766519 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M42RLA,F11GRA,L07FRE,P17RLA,S07RLA,,,,WTRCLC,,,,,,,B16CLC,,,,,,
12093, 13.240033 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M42RLA,F12GRL,L07FRE,P17RLA,S07RLA,,,,WTRCLC,,,351SSA,,,,B16CLC,,,,,,
12094, 9.874707 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M42RLA,F12GRL,L07FRE,P17RLA,S07RLA,,,,WTRCLC,,,351SSA,,,,B16CLC,,,,,,
12095, 9.766519 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M42RLA,F11GRA,L07FRE,P17RLA,S07RLA,,,,WTRCLC,,,351SSA,,,,B16CLC,,,,,,
12096, 13.240033 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M42RLA,F12GRL,L07FRE,P17RLA,S07RLA,,,,WTRCLC,,,350SSA,,,,B16CLC,,,,,,
12097, 9.766519 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M42RLA,F11GRA,L07FRE,P17RLA,S07RLA,,,,WTRCLC,,,350SSA,,,,B16CLC,,,,,,
12098, 9.874707 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E25079,H04120,,M42RLA,F12GRL,L07FRE,P17RLA,S07RLA,,,,WTRCLC,,,350SSA,,,,B16CLC,,,,,,
12099, 13.240033 , -   ,CTYLAK,FORLAK,T12FRE,R12FRE,C03532,E14046,H09127,,M42RLA,F12GRL,L07FRE,P17RLA,S07RLA,,,,WTRCLC,,,350SSA,351SSA,,,B16CLC,,,,,,
