TCA, Agg Ext ,Agg Rate,CTY,FOR,TWP,RBT,COL,ESD,HSD,USD,MUN,FIR,LIB,PRK,SAN1,SAN2,MSQ,POR,WTR,TIF,TIF,SSA1,SSA2,SSA3,SSA4,SP1,SP2,SP3,SP4,Other
13017,,8.993759,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,,F22WAC,L14WAC,,,,,,,,,247SSA,,,,,,,,
13018,,9.380158,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M27LAK,F22WAC,L14WAC,,,,,,,,,247SSA,,,,,,,,
13019,"4,672,433",9.340347,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M40PBA,F22WAC,L14WAC,,S06NMO,,,,,,,344SSA,,,,,,,,
13020,,9.279626,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,E25079,H04120,,M51WAC,,L14WAC,P19WAC,,,,,WTRCLC,,,,,,,B16CLC,,,,
13021,,10.24653,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M51WAC,,L14WAC,P19WAC,,,,,WTRCLC,,,403SSA,,,,B16CLC,,,,
13022,,9.315228,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M40PBA,F22WAC,L14WAC,,,,,,,,,343SSA,,,,,,,,
13023,"3,024,747",9.340347,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M40PBA,F22WAC,L14WAC,,S06NMO,,,,,,,343SSA,,,,,,,,
13024,"1,276,548",8.812736,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,E12038,H06124,,M27LAK,F22WAC,L14WAC,,,,,,,,,,,,,B07038,B11124,,,
13025,"23,208,689",9.405277,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M27LAK,F22WAC,L14WAC,,S06NMO,,,,,,,,,,,,,,,
13026,"66,515",9.405277,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M27LAK,F22WAC,L14WAC,,S06NMO,,,,,,,247SSA,,,,,,,,
13027,"5,617",9.581307,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M48VOL,F22WAC,L14WAC,,,,,,WTRCLC,,,397SSA,,,,B16CLC,,,,
13028,,9.581307,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M48VOL,F22WAC,L14WAC,,,,,,WTRCLC,,,397SSA,398SSA,,,B16CLC,,,,
13029,,9.581307,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M48VOL,F22WAC,L14WAC,,,,,,WTRCLC,,,400SSA,,,,B16CLC,,,,
13030,,9.581392,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M48VOL,F22WAC,L14WAC,,S03LRE,,,,WTRCLC,,,400SSA,,,,B16CLC,,,,
13031,"9,307,700",9.581392,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M48VOL,F22WAC,L14WAC,,S03LRE,,,,WTRCLC,,,,,,,B16CLC,,,,
13032,,9.581392,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M48VOL,F22WAC,L14WAC,,S03LRE,,,,WTRCLC,,,397SSA,398SSA,,,B16CLC,,,,
13033,"22,138,028",9.581392,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M48VOL,F22WAC,L14WAC,,S03LRE,,,,WTRCLC,,,400SSA,402SSA,,,B16CLC,,,,
13034,"1,555",9.581392,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M48VOL,F22WAC,L14WAC,,S03LRE,,,,WTRCLC,,,402SSA,,,,B16CLC,,,,
13035,"5,737,197",9.581392,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M48VOL,F22WAC,L14WAC,,S03LRE,,,,WTRCLC,,,391SSA,400SSA,,,B16CLC,,,,
13036,"7,040,366",8.993759,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,,F22WAC,L14WAC,,,,,,,,,152SSA,,,,,,,,
13037,,9.581307,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M48VOL,F22WAC,L14WAC,,,,,,WTRCLC,,,392SSA,,,,B16CLC,,,,
13038,"9,281,610",9.581392,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M48VOL,F22WAC,L14WAC,,S03LRE,,,,WTRCLC,,,392SSA,,,,B16CLC,,,,
13039,"5,625,566",10.466139,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M51WAC,F22WAC,L14WAC,,,,,,WTRCLC,,,,,,,B16CLC,,,,
13040,"1,516,810",9.380243,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M27LAK,F22WAC,L14WAC,,S03LRE,,,,,,,,,,,,,,,
13041,"298,938,197",10.911571,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M51WAC,F22WAC,L14WAC,P19WAC,,,,,WTRCLC,,,,,,,B16CLC,,,,
13042,,13.731684,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,,F22WAC,L14WAC,,,,,,,,,393SSA,,,,,,,,
13043,"193,733",14.319232,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M48VOL,F22WAC,L14WAC,,,,,,WTRCLC,,,393SSA,,,,B16CLC,,,,
13044,"393,605",9.944667,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,E25079,H04120,,M51WAC,F22WAC,L14WAC,P19WAC,,,,,WTRCLC,,,,,,,B16CLC,,,,
13045,"49,670,225",10.911571,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M51WAC,F22WAC,L14WAC,P19WAC,,,,,WTRCLC,,,403SSA,,,,B16CLC,,,,
13046,"2,842,396",14.319317,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M48VOL,F22WAC,L14WAC,,S03LRE,,,,WTRCLC,,,393SSA,,,,B16CLC,,,,
13047,,13.731769,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,,F22WAC,L14WAC,,S03LRE,,,,,,,393SSA,,,,,,,,
13048,"477,874",14.319317,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M48VOL,F22WAC,L14WAC,,S03LRE,,,,WTRCLC,,,393SSA,395SSA,,,B16CLC,,,,
13049,"150,316",10.466139,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M51WAC,F22WAC,L14WAC,,,,,,WTRCLC,X41TIF,,,,,,B16CLC,,,,
13050,"13,341,669",10.911571,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M51WAC,F22WAC,L14WAC,P19WAC,,,,,WTRCLC,X41TIF,,,,,,B16CLC,,,,
13051,"2,265,374",7.437923,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U06220,M22LBA,F22WAC,L14WAC,,,,,,,,,222SSA,,,,,,,,
13052,"54,305,787",9.581392,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M48VOL,F22WAC,L14WAC,,S03LRE,,,,WTRCLC,,,397SSA,,,,B16CLC,,,,
13053,"1,551,914",9.380158,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M27LAK,F22WAC,L14WAC,,,,,,,X21TIF,,,,,,,,,,
13054,"8,900",9.380158,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M27LAK,F22WAC,L14WAC,,,,,,,X22TIF,,,,,,,,,,
13055,,9.380243,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M27LAK,F22WAC,L14WAC,,S03LRE,,,,,X22TIF,,,,,,,,,,
13056, -   ,9.405277,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M27LAK,F22WAC,L14WAC,,S06NMO,,,,,X21TIF,,,,,,,,,,
13057,"14,376",9.405277,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M27LAK,F22WAC,L14WAC,,S06NMO,,,,,X22TIF,,,,,,,,,,
13058, -   ,9.380243,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M27LAK,F22WAC,L14WAC,,S03LRE,,,,,X21TIF,,,,,,,,,,
13059,"3,596",9.317793,CTYLAK,FORLAK,T13WAC,R13WAC,C03532,,,U04118,M27LAK,F09FLA,L14WAC,,S06NMO,,,,,,,,,,,,,,,
14001,"157,363,459",7.644172,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,,L02BAR,P02BAR,,,,,,,,,,,,,,,,
14002,"5,157,560",7.644172,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,,L02BAR,P02BAR,,,,,,,,111SSA,,,,,,,,
14003,"88,873,673",6.840662,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,,F04BCO,L02BAR,,,,,,,,,,,,,,,,,
14004,"7,997,093",8.035448,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M47TOL,F22WAC,L02BAR,,,,,,,,,,,,,,,,,
14005,"15,242,803",7.860668,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,,L02BAR,P02BAR,,,,,,,,112SSA,,,,,,,,
14006,"22,085,074",7.585567,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,,F04BCO,L02BAR,P02BAR,,,,,,,,,,,,,,,,
14007,"319,933",7.744172,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,,L02BAR,P02BAR,,,,,,,,110SSA,,,,,,,,
14008,"1,466,403",7.744172,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,,L02BAR,P02BAR,,,,,,,,110SSA,111SSA,,,,,,,
14009,,7.802063,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,,F04BCO,L02BAR,P02BAR,,,,,,,,112SSA,,,,,,,,
14010,"19,436,189",6.905114,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,,F14LZU,L02BAR,,,,,,,,,,,,,,,,,
14011,"780,221",7.118761,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M34NBA,F04BCO,L02BAR,,,,,,,,,,,,,,,,,
14012,,7.149758,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M34NBA,F04BCO,L02BAR,P11LBC,,,,,,,,,,,,,,,,
14013,"148,753",6.887682,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,,F04BCO,L02BAR,P03BHI,,,,,,,,,,,,,,,,
14016,"59,913,528",7.854552,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M05BHI,F04BCO,L02BAR,P03BHI,,,,,,,,,,,,,,,,
14017,"6,673,262",8.552437,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M05BHI,F04BCO,L02BAR,P02BAR,,,,,,,,,,,,,,,,
14019,"145,488,597",7.368177,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F22WAC,L02BAR,P11LBC,,,,,,,,,,,,,,,,
14020,,8.066445,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M47TOL,F22WAC,L02BAR,P11LBC,,,,,,,,,,,,,,,,
14021,"903,496",7.045714,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,,F22WAC,L02BAR,P11LBC,,,,,,,,,,,,,,,,
14022, -   ,7.323813,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M34NBA,F22WAC,L02BAR,P11LBC,,,,,,,,,,,,,,,,
14023,"1,992,327",7.21421,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M34NBA,F14LZU,L02BAR,P11LBC,,,,,,,,,,,,,,,,
14024,"71,493,790",7.194122,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F04BCO,L02BAR,P11LBC,,,,,,,,,,,,,,,,
14025,"105,855,180",7.183213,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M34NBA,F14LZU,L02BAR,,,,,,,,,,,,,,,,,
14026,"76,031",6.840662,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M09DPA,F04BCO,L02BAR,,,,,,,,,,,,,,,,,
14027, -   ,7.585567,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M09DPA,F04BCO,L02BAR,P02BAR,,,,,,,,,,,,,,,,
14028,"61,909,271",7.014717,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,,F22WAC,L02BAR,,,,,,,,,,,,,,,,,
14029,,6.349676,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,,,L02BAR,,,,,,,,,,,,,,,,,
14030,"9,519,494",7.33718,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F22WAC,L02BAR,,,,,,,,,,,,,,,,,
14031,,6.672139,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,,L02BAR,,,,,,,,,,,,,,,,,
14032,"5,829,185",7.292816,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M34NBA,F22WAC,L02BAR,,,,,,,,,,,,,,,,,
14035,,7.897198,CTYLAK,FORLAK,T14CUB,R14CUB,C02528,E07026,H11155,,,F06CAR,,,,,,,,,,,,,,,,,,
14036,,6.936111,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,,F14LZU,L02BAR,P11LBC,,,,,,,,,,,,,,,,
14037,"5,815,089",7.258574,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F14LZU,L02BAR,P11LBC,,,,,,,,,,,,,,,,
14038,,6.703136,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,,L02BAR,P11LBC,,,,,,,,,,,,,,,,
14039,"13,568,000",6.871659,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,,F04BCO,L02BAR,P11LBC,,,,,,,,,,,,,,,,
14040,"3,296,509",7.163125,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F04BCO,L02BAR,,,,,,,,,,,,,,,,,
14041,"1,167,528",7.807532,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M05BHI,F04BCO,L02BAR,,,,,,,,,,,,,,,,,
14042,"1,608,406",7.227577,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F14LZU,L02BAR,,,,,,,,,,,,,,,,,
14043,"5,313,082",7.368177,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F22WAC,L02BAR,P11LBC,,,,,,,,211SSA,,,,,,,,
14044,"637,147",7.183213,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M34NBA,F14LZU,L02BAR,,,,,,,,,335SSA,,,,,,,,
14045,,6.899267,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,,L02BAR,,,,,,,,,,,,,,,,,
14046,"2,606,158",7.183213,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M34NBA,F14LZU,L02BAR,,,,,,,,,337SSA,,,,,,,,
14047,"8,914,277",7.336186,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M40PBA,F22WAC,L02BAR,,,,,,,,,,,,,,,,,
14048,"263,825",7.476642,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M11FRG,F04BCO,L02BAR,,,,,,,,,,,,,,,,,
14049,"2,986,276",7.194122,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F04BCO,L02BAR,P11LBC,,,,,,,,212SSA,,,,,,,,
14050,,7.673057,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M11FRG,F10FRG,L02BAR,,,,,,,,,,,,,,,,,
14051,"6,948,500",7.695298,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M11FRG,F10FRG,L02BAR,,,,,,,,,166SSA,,,,,,,,
14052,"26,003,112",7.194122,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F04BCO,L02BAR,P11LBC,,,,,,,,213SSA,,,,,,,,
14053,"12,811,816",7.163125,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F04BCO,L02BAR,,,,,,,,,213SSA,,,,,,,,
14054,,8.035448,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M47TOL,F22WAC,L02BAR,,,,,,,,,383SSA,,,,,,,,
14055,,8.066445,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M47TOL,F22WAC,L02BAR,P11LBC,,,,,,,,383SSA,,,,,,,,
14056,"43,718,104",8.137953,CTYLAK,FORLAK,T14CUB,R14CUB,C02528,E07026,H11155,,,F06CAR,L03CAR,,,,,,,,,,,,,,,,,
14057,"2,020,290",7.368177,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F22WAC,L02BAR,P11LBC,,,,,,,,214SSA,,,,,,,,
14058,"1,189,969",7.368177,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F22WAC,L02BAR,P11LBC,,,,,,,,215SSA,,,,,,,,
14059,"634,954",7.194122,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F04BCO,L02BAR,P11LBC,,,,,,,,215SSA,,,,,,,,
14060,"1,228,740",7.33718,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F22WAC,L02BAR,,,,,,,,,216SSA,,,,,,,,
14061,"9,616,163",7.194122,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F04BCO,L02BAR,P11LBC,,,,,,,,217SSA,,,,,,,,
14062,,7.644172,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,,L02BAR,P02BAR,,,,,,,,103SSA,,,,,,,,
14063,"14,806,649",7.601586,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M11FRG,F04BCO,L02BAR,,,,,,,,,167SSA,,,,,,,,
14064,"2,510,361",7.644172,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,,L02BAR,P02BAR,,,,,,X03TIF,,,,,,,,,,
14065,"2,796,923",7.644172,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,,L02BAR,P02BAR,,,,,,X03TIF,,111SSA,,,,,,,,
14066,"3,768,641",7.744172,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,,L02BAR,P02BAR,,,,,,X03TIF,,110SSA,111SSA,,,,,,,
14067,,7.744172,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,,L02BAR,P02BAR,,,,,,X03TIF,,110SSA,,,,,,,,
14068,"8,742,732",7.163125,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F04BCO,L02BAR,,,,,,,,,218SSA,,,,,,,,
14069,"1,076,226",7.368177,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F22WAC,L02BAR,P11LBC,,,,,,,,219SSA,,,,,,,,
14070,,7.33718,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F22WAC,L02BAR,,,,,,,,,219SSA,,,,,,,,
14071,"2,770,211",7.642695,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M11FRG,F04BCO,L02BAR,,,,,,,,,168SSA,,,,,,,,
14072,"1,570,422",7.183213,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M34NBA,F14LZU,L02BAR,,,,,,,,,335SSA,338SSA,,,,,,,
14073,"6,681,605",7.163125,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F04BCO,L02BAR,,,,,,,,,220SSA,,,,,,,,
14074,,7.194122,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F04BCO,L02BAR,P11LBC,,,,,,,,220SSA,,,,,,,,
14075,"22,415,793",7.644172,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,,L02BAR,P02BAR,,,,,,,,103SSA,105SSA,,,,,,,
14076,,7.644172,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,,L02BAR,P02BAR,,,,,,,,105SSA,,,,,,,,
14077,,7.644172,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,,L02BAR,P02BAR,,,,,,,,103SSA,106SSA,,,,,,,
14078,,7.644172,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,,L02BAR,P02BAR,,,,,,,,106SSA,,,,,,,,
14079,"14,782,229",7.368177,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F22WAC,L02BAR,P11LBC,,,,,,,,210SSA,,,,,,,,
14080,"529,617",7.194122,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F04BCO,L02BAR,P11LBC,,,,,,,,209SSA,,,,,,,,
14081,"680,723",7.183213,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M34NBA,F14LZU,L02BAR,,,,,,,,,340SSA,,,,,,,,
14082,,8.135158,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,F04BCO,L02BAR,P02BAR,,,,,,,,,,,,,,,,
14083,"809,813",8.552437,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M05BHI,F04BCO,L02BAR,P02BAR,,,,,,,,109SSA,,,,,,,,
14084,,7.644172,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,,L02BAR,P02BAR,,,,,,,,107SSA,,,,,,,,
14085,"1,960,531",7.644172,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,,L02BAR,P02BAR,,,,,,,,104SSA,107SSA,,,,,,,
14086,,7.163125,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F04BCO,L02BAR,,,,,,,,,221SSA,,,,,,,,
14087,"3,801,613",7.163125,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F04BCO,L02BAR,,,,,,,,,213SSA,221SSA,,,,,,,
14088,"3,071,527",7.644172,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M04BAR,,L02BAR,P02BAR,,,,,,,,108SSA,,,,,,,,
14089,,7.292816,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M34NBA,F22WAC,L02BAR,,,,,,,,,334SSA,,,,,,,,
14090,"2,062,621",7.118761,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M34NBA,F04BCO,L02BAR,,,,,,,,,341SSA,,,,,,,,
14091,"7,130,065",7.368177,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M22LBA,F22WAC,L02BAR,P11LBC,,,,,,,,222SSA,,,,,,,,
14092,"55,774,808",8.035448,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M47TOL,F22WAC,L02BAR,,,,,,,,,384SSA,,,,,,,,
14093,"620,154",8.066445,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M47TOL,F22WAC,L02BAR,P11LBC,,,,,,,,384SSA,,,,,,,,
14094,"56,008,325",7.292816,CTYLAK,FORLAK,T14CUB,R14CUB,C01512,,,U06220,M34NBA,F22WAC,L02BAR,,,,,,,,,334SSA,413SSA,,,,,,,
15001,"7,061,307",10.096228,CTYLAK,FORLAK,T15ELA,R15ELA,C03532,E24076,H07125,,M31LGR,F07COU,L05ELA,P14LGR,,,,,,,,,,,,B09COU,,,,
15002,"8,274,722",6.761269,CTYLAK,FORLAK,T15ELA,R15ELA,C01512,,,U06220,,F14LZU,L02BAR,,,,,,,,,,,,,,,,,
15003,"198,212",6.696817,CTYLAK,FORLAK,T15ELA,R15ELA,C01512,,,U06220,,F04BCO,L02BAR,,,,,,,,,,,,,,,,,
15004,"78,324",10.096228,CTYLAK,FORLAK,T15ELA,R15ELA,C03532,E24076,H07125,,,F07COU,L05ELA,,,,,,,,,,,,,B09COU,,,,
15005, -   ,6.696817,CTYLAK,FORLAK,T15ELA,R15ELA,C01512,,,U06220,M09DPA,F04BCO,L02BAR,,,,,,,,,,,,,,,,,
15006,"11,886,050",10.568767,CTYLAK,FORLAK,T15ELA,R15ELA,C03532,E24076,H07125,,,F07COU,L05ELA,P15MUN,,,,,,,,,,,,B09COU,B15MUN,,,
15008,,6.755422,CTYLAK,FORLAK,T15ELA,R15ELA,C01512,,,U06220,M04BAR,,L02BAR,,,,,,,,,,,,,,,,,
15009,"89,077,114",7.500327,CTYLAK,FORLAK,T15ELA,R15ELA,C01512,,,U06220,M04BAR,,L02BAR,P02BAR,,,,,,,,,,,,,,,,
15014, -   ,9.741196,CTYLAK,FORLAK,T15ELA,R15ELA,C03532,E26096,H07125,,M31LGR,F17LGR,L12VER,,,,,,,,,,,,,,,,,
15015,,9.497663,CTYLAK,FORLAK,T15ELA,R15ELA,C03532,E26096,H07125,,,F07COU,L05ELA,,,,,,,,,,,,,B09COU,,,,
15016,"5,001,784",9.420356,CTYLAK,FORLAK,T15ELA,R15ELA,C03532,E26096,H07125,,,F14LZU,L05ELA,,,,,,,,,,,,,,,,,
15017,"389,196",9.741196,CTYLAK,FORLAK,T15ELA,R15ELA,C03532,E26096,H07125,,,F17LGR,L12VER,,,,,,,,,,,,,,,,,
15018,"35,206,775",9.751971,CTYLAK,FORLAK,T15ELA,R15ELA,C03532,E26096,H07125,,,F17LGR,L05ELA,,,,,,,,,,,,,,,,,
15019,"1,534,338",9.741196,CTYLAK,FORLAK,T15ELA,R15ELA,C03532,E26096,H07125,,,F17LGR,L12VER,P14LGR,,,,,,,,,,,,,,,,
15020,"100,611",9.751971,CTYLAK,FORLAK,T15ELA,R15ELA,C03532,E26096,H07125,,,F17LGR,L05ELA,P14LGR,,,,,,,,,,,,,,,,
15021,,10.415023,CTYLAK,FORLAK,T15ELA,R15ELA,C03532,E26096,H07125,,M16HWO,F17LGR,L05ELA,,,,,,,,,,,,,,,,,
15022,,10.160715,CTYLAK,FORLAK,T15ELA,R15ELA,C03532,E26096,H07125,,M16HWO,F07COU,L05ELA,,,,,,,,,,,,,B09COU,,,,
15023,"8,615",9.751971,CTYLAK,FORLAK,T15ELA,R15ELA,C03532,E26096,H07125,,M31LGR,F17LGR,L05ELA,,,,,,,,,,,,,,,,,
15025,"104,352,646",9.721522,CTYLAK,FORLAK,T15ELA,R15ELA,C03532,E26096,H07125,,M21KIL,F14LZU,L05ELA,,,,,,,,,,,,,,,,,
15026, -   ,9.420356,CTYLAK,FORLAK,T15ELA,R15ELA,C03532,E26096,H07125,,,F14LZU,L05ELA,,,,,,,,,144SSA,,,,,,,,
15027,"44,621,821",10.053137,CTYLAK,FORLAK,T15ELA,R15ELA,C03532,E26096,H07125,,M21KIL,F17LGR,L05ELA,,,,,,,,,,,,,,,,,
15028,"140,369,045",9.741196,CTYLAK,FORLAK,T15ELA,R15ELA,C03532,E26096,H07125,,M31LGR,F17LGR,L12VER,P14LGR,,,,,,,,,,,,,,,,
15030,"85,819,587",6.761269,CTYLAK,FORLAK,T15ELA,R15ELA,C01512,,,U06220,M09DPA,F14LZU,L02BAR,,,,,,,,,,,,,,,,,
15031,"28,719,242",9.751971,CTYLAK,FORLAK,T15ELA,R15ELA,C03532,E26096,H07125,,M31LGR,F17LGR,L05ELA,P14LGR,,,,,,,,,,,,,,,,
